object_id,object_name,source_provider,source_page_url,image_url,author,license,rights_holder,rights_status,retrieved_at,sha256,phash,width,height,mime_type,raw_path,processed_path,source_group,is_augmented,parent_sha256,augmentation,split,status,rejection_reason
1,Амурский утёс,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=01de3e762e783ece28b6d91ecbcaca7b6ac4049a-3824532-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=01de3e762e783ece28b6d91ecbcaca7b6ac4049a-3824532-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.692978+00:00,13f7ad620cbcb95a801224df735a5d340758e15ae3315f9885e1e99ddca300b5,f8a7849e96c86279,480,270,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/01_Амурский утёс/photo_05.jpg,dataset/processed/001/aug-20264cd4be43-02.jpg,20264cd4be4311d3cb56a51d2d93299a25b2048f7444856fa2626002a4ecc75a,true,4f597cdebaedefcdbff935e96503fd219f545442451a71d766292db2ea930e0d,rotate=-2;crop=0.06;brightness=0.92;contrast=1.02;color=1.04,index,accepted,
1,Амурский утёс,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=10cd848f27ec52a5afeb75226ee3e12d21cf5211-4391477-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=10cd848f27ec52a5afeb75226ee3e12d21cf5211-4391477-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.697716+00:00,ed253d49e5837ea6ee8085cd3008a1710e9e264567c4e3efd9bc3a64d3820395,9be921d6601bc774,480,300,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/01_Амурский утёс/photo_06.jpg,dataset/processed/001/aug-93c53d9a4798-03.jpg,93c53d9a47982ad85f995c8f7db22875176422e94691bc028e888c4cbd73316f,true,025bf6947b3453aa419dabc6e6b777a5314b42595cb55b3be722d44616ea5211,rotate=+2;crop=0.06;brightness=1.08;contrast=0.98;color=0.96,index,accepted,
1,Амурский утёс,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=0ea48fcc5e786bf34a045c83fc63f104639fea93-4507622-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=0ea48fcc5e786bf34a045c83fc63f104639fea93-4507622-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.704536+00:00,4a507388a1c0cd70d94cf6f121eb8bce3cead82e5051f2ce3024e2e85cd26316,fcc1833e64c15fb0,476,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/01_Амурский утёс/photo_07.jpg,dataset/processed/001/aug-93ee9323ef7c-04.jpg,93ee9323ef7c3b2cab03738490cbcf35d5edc93d1ed332f6b699c8c8996d0d6b,true,c5837613942ca5f1d9ebb70606f3eda93bb86579cd66d88ebba81c1190eed501,rotate=+0;crop=0.08;brightness=0.96;contrast=1.08;color=1.00,index,accepted,
1,Амурский утёс,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=65dd431ebd75b9f6a03d3353e12613b3aff7a679-5905616-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=65dd431ebd75b9f6a03d3353e12613b3aff7a679-5905616-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.710503+00:00,d5d971d41cb9068c747d94de8fef9c47ba01b96a2484907c07f208df078552a2,e9b906c63d49e83a,427,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/01_Амурский утёс/photo_08.jpg,dataset/processed/001/aug-91d4151c6352-05.jpg,91d4151c63524bbd980321efede2043cfee6ad21c223a0d46286575d60f108fd,true,2564acbad6fbd6e43350d442ea8cf2a0be703555d5614de49225c12ad7548f68,rotate=+0;crop=0.04;brightness=1.04;contrast=0.92;color=1.05,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=c37d8c47dbd2fffb320214e6db2cae8af9c09e99-8539554-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=c37d8c47dbd2fffb320214e6db2cae8af9c09e99-8539554-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.901418+00:00,c233c4d2c598715c0906944bacd8616a25b460570093aa4534fdbe5759db7b83,b387ec5869954bb0,363,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_01.jpg,dataset/processed/002/original-8e77a5356fb7f67c73e8e7d44043c7a2d75b5faea646aeb5810004362d389352.jpg,8e77a5356fb7f67c73e8e7d44043c7a2d75b5faea646aeb5810004362d389352,false,,,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=0255f5abd992b12444b4c55d2b31ce2d0f17366c-4255510-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=0255f5abd992b12444b4c55d2b31ce2d0f17366c-4255510-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.906426+00:00,5b76c9abaf99936678cce44718f89cc75e911f0a72d76566235641066e4a9a32,f08fc994e3ecc138,480,248,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_02.jpg,dataset/processed/002/original-a3c1dbfa225c0d08988ca0a25d7e1b2fc05e35368c15974eb165c994d407450c.jpg,a3c1dbfa225c0d08988ca0a25d7e1b2fc05e35368c15974eb165c994d407450c,false,,,validation,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=cca80005cea9bebe9fcb4fa2c4772ec41e1541f9-13190676-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=cca80005cea9bebe9fcb4fa2c4772ec41e1541f9-13190676-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.911940+00:00,f52f729477db5b6fed615d86fb7ada850bb08ecbd84673ce07ed92a046c5a893,82fdcda2764d90e1,480,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_03.jpg,dataset/processed/002/original-28f1188f5efb5637762ff805aefb31a1ba5f6da0b4eaf079d3f6c3e71e9db8de.jpg,28f1188f5efb5637762ff805aefb31a1ba5f6da0b4eaf079d3f6c3e71e9db8de,false,,,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=3173662409f3dc322d7d5decfb77ac5d42cc6329-5558644-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=3173662409f3dc322d7d5decfb77ac5d42cc6329-5558644-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.918020+00:00,da4df942051feafe405d0f2815c880cb7c25daa6035a497b3e00c84b515c7efb,84fe0b81b2ee7519,480,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_04.jpg,dataset/processed/002/original-c202de606f2636b526a4697af635130e4e61be4aae60b982a4dc3f56403b886d.jpg,c202de606f2636b526a4697af635130e4e61be4aae60b982a4dc3f56403b886d,false,,,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=2315e689f8fb95d23ae9a35eb3b2af5830b8300d-17394748-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=2315e689f8fb95d23ae9a35eb3b2af5830b8300d-17394748-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.924020+00:00,bdf606da90babc8c430b4168dea36c633bcbec0fc6e8ea3f83a4b1dc7f203731,b0dfcbb0b64a0db0,427,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_06.jpg,dataset/processed/002/original-fadb859ac6e7f7ff33658996dafd90ad06a174f6f269e0e9b2eb41eabd1163e0.jpg,fadb859ac6e7f7ff33658996dafd90ad06a174f6f269e0e9b2eb41eabd1163e0,false,,,test,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=c37d8c47dbd2fffb320214e6db2cae8af9c09e99-8539554-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=c37d8c47dbd2fffb320214e6db2cae8af9c09e99-8539554-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.901418+00:00,39fcef57ffbd3633a725c7fc3b6623f8004ce169325112b597e28dbde5a00601,b386cc5a69970b36,363,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_01.jpg,dataset/processed/002/aug-8e77a5356fb7-00.jpg,8e77a5356fb7f67c73e8e7d44043c7a2d75b5faea646aeb5810004362d389352,true,c233c4d2c598715c0906944bacd8616a25b460570093aa4534fdbe5759db7b83,rotate=-4;crop=0.03;brightness=0.96;contrast=1.04;color=0.98,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=cca80005cea9bebe9fcb4fa2c4772ec41e1541f9-13190676-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=cca80005cea9bebe9fcb4fa2c4772ec41e1541f9-13190676-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.911940+00:00,8bc8de2894fbd7621119790593fbcea4a7c7dc9368fabe4213dbe89e20a4819e,f7c09d223e4d91a6,480,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_03.jpg,dataset/processed/002/aug-28f1188f5efb-01.jpg,28f1188f5efb5637762ff805aefb31a1ba5f6da0b4eaf079d3f6c3e71e9db8de,true,f52f729477db5b6fed615d86fb7ada850bb08ecbd84673ce07ed92a046c5a893,rotate=+4;crop=0.03;brightness=1.04;contrast=0.96;color=1.02,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=3173662409f3dc322d7d5decfb77ac5d42cc6329-5558644-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=3173662409f3dc322d7d5decfb77ac5d42cc6329-5558644-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.918020+00:00,4d19b2d6fcb1d13e08e275651f3a5f4d3d3cb0b5b68b9521e29a076114abdc24,a0bf5b85b2ce7418,480,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_04.jpg,dataset/processed/002/aug-c202de606f26-02.jpg,c202de606f2636b526a4697af635130e4e61be4aae60b982a4dc3f56403b886d,true,da4df942051feafe405d0f2815c880cb7c25daa6035a497b3e00c84b515c7efb,rotate=-2;crop=0.06;brightness=0.92;contrast=1.02;color=1.04,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=c37d8c47dbd2fffb320214e6db2cae8af9c09e99-8539554-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=c37d8c47dbd2fffb320214e6db2cae8af9c09e99-8539554-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.901418+00:00,c1938f222bd78c93736b41a0edc08c323abaa101951163fc9cc616c38120d0aa,b393ec4e68854b33,363,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_01.jpg,dataset/processed/002/aug-8e77a5356fb7-03.jpg,8e77a5356fb7f67c73e8e7d44043c7a2d75b5faea646aeb5810004362d389352,true,c233c4d2c598715c0906944bacd8616a25b460570093aa4534fdbe5759db7b83,rotate=+2;crop=0.06;brightness=1.08;contrast=0.98;color=0.96,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=cca80005cea9bebe9fcb4fa2c4772ec41e1541f9-13190676-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=cca80005cea9bebe9fcb4fa2c4772ec41e1541f9-13190676-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.911940+00:00,2fff3b528fe43b38be6ee11b4e2fab3dbc680c928ad5757902e862c03b332b8d,82fdc9a07e4d90e6,480,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_03.jpg,dataset/processed/002/aug-28f1188f5efb-04.jpg,28f1188f5efb5637762ff805aefb31a1ba5f6da0b4eaf079d3f6c3e71e9db8de,true,f52f729477db5b6fed615d86fb7ada850bb08ecbd84673ce07ed92a046c5a893,rotate=+0;crop=0.08;brightness=0.96;contrast=1.08;color=1.00,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=3173662409f3dc322d7d5decfb77ac5d42cc6329-5558644-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=3173662409f3dc322d7d5decfb77ac5d42cc6329-5558644-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.918020+00:00,095bca3e05723091b7cc0676b68f50f46a76132c6d97f13d0847e3b6691602f7,80bf4ba5b2ee580b,480,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_04.jpg,dataset/processed/002/aug-c202de606f26-05.jpg,c202de606f2636b526a4697af635130e4e61be4aae60b982a4dc3f56403b886d,true,da4df942051feafe405d0f2815c880cb7c25daa6035a497b3e00c84b515c7efb,rotate=+0;crop=0.04;brightness=1.04;contrast=0.92;color=1.05,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=c37d8c47dbd2fffb320214e6db2cae8af9c09e99-8539554-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=c37d8c47dbd2fffb320214e6db2cae8af9c09e99-8539554-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.901418+00:00,acff60cfc32529a19291a86ff4e183bda0a787d84781717374e260a7fadc66e2,b3c3ec582d930b36,363,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_01.jpg,dataset/processed/002/aug-8e77a5356fb7-06.jpg,8e77a5356fb7f67c73e8e7d44043c7a2d75b5faea646aeb5810004362d389352,true,c233c4d2c598715c0906944bacd8616a25b460570093aa4534fdbe5759db7b83,rotate=-4;crop=0.03;brightness=0.96;contrast=1.04;color=0.98,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=cca80005cea9bebe9fcb4fa2c4772ec41e1541f9-13190676-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=cca80005cea9bebe9fcb4fa2c4772ec41e1541f9-13190676-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.911940+00:00,bb41d5fd94f671b11308a45ac44c97edf9eaa4301a35e71db34c7e17cb367a65,f3c48d323e4d90a7,480,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_03.jpg,dataset/processed/002/aug-28f1188f5efb-07.jpg,28f1188f5efb5637762ff805aefb31a1ba5f6da0b4eaf079d3f6c3e71e9db8de,true,f52f729477db5b6fed615d86fb7ada850bb08ecbd84673ce07ed92a046c5a893,rotate=+4;crop=0.03;brightness=1.04;contrast=0.96;color=1.02,index,accepted,
2,Хабаровский мост через Амур,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=3173662409f3dc322d7d5decfb77ac5d42cc6329-5558644-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=3173662409f3dc322d7d5decfb77ac5d42cc6329-5558644-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:25.918020+00:00,e619661d81f588037f9cd6a44786d4ad7fd50133810d51b9bc055be920768ab9,a0bf4b85b2ce7419,480,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/02_Хабаровский мост через Амур/photo_04.jpg,dataset/processed/002/aug-c202de606f26-08.jpg,c202de606f2636b526a4697af635130e4e61be4aae60b982a4dc3f56403b886d,true,da4df942051feafe405d0f2815c880cb7c25daa6035a497b3e00c84b515c7efb,rotate=-2;crop=0.06;brightness=0.92;contrast=1.02;color=1.04,index,accepted,
3,Хабаровский краевой музей имени Н. И. Гродекова,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=a3616ec10d7ace1c1336e9077a41a289f12a6ac5-2982087-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=a3616ec10d7ace1c1336e9077a41a289f12a6ac5-2982087-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:26.210061+00:00,9ec725741d6f52409b185a4ea6e33f9cf37154859713552ebafb8f68a7ac2973,c2ccf873ef2e0832,480,249,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/03_Хабаровский краевой музей имени Н. И. Гродекова/photo_01.jpg,dataset/processed/003/original-391aa8f4e7907cd826d3b195aba3a8e210a5a641d0395179fd33e4e338a351c0.jpg,391aa8f4e7907cd826d3b195aba3a8e210a5a641d0395179fd33e4e338a351c0,false,,,index,accepted,
3,Хабаровский краевой музей имени Н. И. Гродекова,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=f77006d2d2721da74e63d7805595baa9b5c85edf-12996563-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=f77006d2d2721da74e63d7805595baa9b5c85edf-12996563-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:26.216078+00:00,124ba814c3e087aba70de8c6d68d9c5165908fcb6bfba812a249f6cde41f4800,ffb880c1ce4ece0c,427,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/03_Хабаровский краевой музей имени Н. И. Гродекова/photo_02.jpg,dataset/processed/003/original-b6382b84b1ea7032936d0ce1081868db6d84c46bb44cc85644a18ed650b24c93.jpg,b6382b84b1ea7032936d0ce1081868db6d84c46bb44cc85644a18ed650b24c93,false,,,index,accepted,
3,Хабаровский краевой музей имени Н. И. Гродекова,curated_manual_yandex,https://avatars.mds.yandex.net/i?id=2af4fc0c660ac9524a12dd83cd00b6673d733ca4-5584797-images-thumbs&n=13,https://avatars.mds.yandex.net/i?id=2af4fc0c660ac9524a12dd83cd00b6673d733ca4-5584797-images-thumbs&n=13,,unknown,,pending_purchase,2026-09-11T09:26:26.231603+00:00,2ce6c892ac93d7c2f6a98ec2c89ee90b1605d3fd22f627dd2bbafa10776b13e0,c1cbc00fd42fd33c,438,320,image/jpeg,dataset/datasets_clear/khabarovsk_tourism_44/work/khabarovsk_tourism_44/03_Хабаровский краевой музей имени Н. И. Гродекова/photo_03.jpg,dataset/processed/003/original-3cc640e470154254488897ede8467c5bbdb755f1a0c9103f8514d9a15d3c0172.jpg,3cc640e470154254488897ede8467c5bbdb755f1a0c9103f8514d9a15d3c0172,false,,,index,accepted,
